entity_name,real_name,nationality,team,player_status,social_links
Twizy,Juan Jody Tubil,Indonesia,NXL WOLFPACK,Active,https://www.twitch.tv/twizy15;https://twitter.com/fes_twizy;None;None;None
tycoonyx,Max Schrink,Germany,,Active,https://www.twitch.tv/tycoonyx;https://twitter.com/Tycoonyx;None;http://www.youtube.com/channel/UCswp9h7DMtikxu7nRRltwaA;None
Tyler,Tyler Wood,United Kingdom,Mutariuum,Active,https://www.twitch.tv/tylerfpsx;https://twitter.com/Tylerfps_;None;None;None
UltimateNoob,Matthew Bryan Desouza,India,,Retired,https://www.twitch.tv/ultimatenoob14;https://twitter.com/UNoob14;None;http://www.youtube.com/UltimateNoob;None
UmichanLoveti,,Japan,United Crew γ,Active,None;https://twitter.com/UmichanLoveti;None;http://www.youtube.com/channel/UCIFgDcYAhrBYYkHrW8aYr_A;None
undRcL,Nicolas Avendaño Zavala,Chile,,Active,https://www.twitch.tv/undrcl;https://twitter.com/undR98;None;None;None
Unlimited,Peeranath Paraprom,Thailand,Dynamite,Active,https://www.twitch.tv/Unl1mitedz_;https://twitter.com/Unl1mitedz;None;None;None
unlucky,Andre Türk,Austria,Mutariuum,Active,https://www.twitch.tv/vunlucky;https://twitter.com/JustxUnlucky;None;None;None
Unnin,Eugenio Gonzalez,United States,,Active,https://www.twitch.tv/unnin;https://twitter.com/UnninSMILE;None;http://www.youtube.com/channel/UCDwoaZyW-pJ1uF35IXGGptQ?view_as=subscriber;None
UpSushi,Mauricio,Mexico,,Active,https://www.twitch.tv/UpSushi;https://twitter.com/UpSushiTV;http://facebook.com/UpSushi1;http://www.youtube.com/channel/UC71yRyH9C6JIkjMgUtrZ5Xw?view_as=subscriber;None
Urban,Jonathon Boland,Canada,,Retired,https://www.twitch.tv/Urban;https://twitter.com/UrbanCDN;None;None;Http://play.eslgaming.com/player/13053549
uruca,,Japan,Crazy Raccoon,Retired,https://www.twitch.tv/ow_uruca;https://twitter.com/ow_uruca;None;http://www.youtube.com/channel/UChrTMfNcD1eN2ENGWBD7lUQ;None
Uxako,Jose Domingo Llosa Mesías,Spain,K1CK,Active,https://www.twitch.tv/uxako;https://twitter.com/UxakoTTV;None;http://www.youtube.com/channel/UC2LDpvQ8p6nvpgC208FII5w;None
uzagiii,,Japan,Revolution in Esports Affairs,Active,https://www.twitch.tv/uzagiii;https://twitter.com/uzagiii;None;None;None
Vaifs,Simon Bellini,Sweden,Alliance,Active,https://www.twitch.tv/vaifs;https://twitter.com/Alliance_Vaifs;None;http://www.youtube.com/user/Vaifs;None
Varayn,Tolga Çınar,Turkey,,Active,https://www.twitch.tv/varayn;https://twitter.com/Tcinar_tv;None;http://www.youtube.com/channel/UCv43qUXcg_ZtPYRM5LW1jfw;None
Vatroh,William Fickett,United States,Counter Logic Gaming,Active,https://www.twitch.tv/iVatroh;https://twitter.com/Vatroh;None;http://www.youtube.com/vatroh;None
Vaxlon,Alan Gonzalez,United States,100 Thieves,Active,https://www.twitch.tv/vaxlon;https://twitter.com/vaxlon;None;None;None
Vein,Nicholas Hobbs,United States,XSET,Active,https://www.twitch.tv/vein;https://twitter.com/fpsvein;None;http://www.youtube.com/channel/xVein;None
Veineless,Marcel Lehmann,Germany,,Retired,https://www.twitch.tv/Veineless;https://twitter.com/Veineless;None;None;Http://play.eslgaming.com/player/4511320
Verhulst,Evan Verhulst,United States,TSM,Active,https://www.twitch.tv/verhulst;https://twitter.com/Verhulst;None;http://www.youtube.com/c/VerhulstYT;None
Vetita,Chad Schuster,United States,,Retired,https://www.twitch.tv/vetita;https://twitter.com/ChadRoberrt;None;None;None
viazUU,Michele Marais,South Africa,DNMK Esports,Active,https://www.twitch.tv/viazUUApex;https://twitter.com/viazUUApex;None;http://www.youtube.com/channel/UCETdlxGUAL3ol9vi2Xz97Wg;None
Vic,Victor Elliot Enqvist,Sweden,Odin Gamers,Active,https://www.twitch.tv/Vicpls;https://twitter.com/VicPls;None;http://www.youtube.com/channel/UC4AVRctaFR573O-8aTNAHDQ?view_as=subscriber;None
VickyPalami,Vicky Palami,Mexico,Complexity Gaming,Active,https://www.twitch.tv/vickypalami;https://twitter.com/vickypalami;None;http://www.youtube.com/channel/UCZBM9SmFpAxxu9XNe9Kv-9w?view_as=subscriber;None
Viizay,Dylan Braund,United States,Lazarus,Active,None;https://twitter.com/ViizayFPS;None;None;None
VikkiKitty,Victoria Perez,United States,,Active,https://www.twitch.tv/VikkiKitty;https://twitter.com/VikkiKitty;None;None;None
Viness,Nguyễn Trung Tín,Vietnam,,Retired,None;None;None;None;None
ViNiM,Vincent Cappetto,United States,,Retired,https://www.twitch.tv/vinim_;https://twitter.com/ViNiMxD;None;None;None
Virtual Gorilla,,Japan,Knot Not Rank,Active,None;https://twitter.com/Gorilla_Virtual;None;http://www.youtube.com/channel/UCjtEttSHpJacfd7a6fc4VXQ;None
Viss,Colton Visser,United States,Team SoloMid,Active,https://www.twitch.tv/tsm_viss;https://twitter.com/tsmviss;None;http://www.youtube.com/channel/UC6JmYD8oDIdrQQJBk4WsouA;None
Vital,Nicholas R. Turner,United States,,Retired,https://www.twitch.tv/vital6p;https://twitter.com/KMG_Vital;None;None;None
VJEIX,Ameer Hassan,Iraq,Acend,Active,https://www.twitch.tv/vjeix;https://twitter.com/VJEIX;None;None;None
VlaDéDé,Romain Mieudonnet,France,,Retired,https://www.twitch.tv/vladede;https://twitter.com/VlaDeDe;None;None;Http://play.eslgaming.com/player/3973358
Voltic,Justin Maunz,United States,,Active,https://www.twitch.tv/itsvoltic_;https://twitter.com/itsvoltic1;None;None;None
Vorikx,Darius Davis,United States,,Retired,https://www.twitch.tv/Vorikx;https://twitter.com/Vorikx;None;None;None
vsnz,Sean Garcia,United States,Team SoloMid,Active,https://www.twitch.tv/VSNZ;https://twitter.com/THEvsnz;None;None;None
Vuzby,Kaylib Moore,Canada,,Active,https://www.twitch.tv/vuzby;https://twitter.com/vuzby;None;http://www.youtube.com/user/BreezohChannel;None
Vyolent,Brian Matos,United States,Rise Nation,Retired,https://www.twitch.tv/vyolent;https://twitter.com/Vyolent;None;http://www.youtube.com/vyolent;None
w1nter,Kei-Jeun Lee,Hong Kong,,Retired,https://www.twitch.tv/w1nterhk;None;http://facebook.com/W1nter-691400691263113;http://www.youtube.com/channel/UC59eptP6MZubrzVkgHvN8LQ;None
WaaaaiWaaaai,Igor Leonov,Russia,,Active,https://www.twitch.tv/waaaaiwaaaai;None;None;None;None
WACKO,Jack Middleton,United Kingdom,,Retired,https://www.twitch.tv/WACKO;https://twitter.com/WACKOFPS;None;http://www.youtube.com/fpswacko;None
Warchawk,Michał Warchał,Poland,,Active,https://www.twitch.tv/Warchawk;https://twitter.com/Warchawk;None;None;None
wave,Davis Barone,United States,Dexterity,Active,https://www.twitch.tv/daviswave;https://twitter.com/daviswave;None;http://www.youtube.com/channel/UCVkyKSNbeJi0E9Mty_4uZCA;None
WeakQ,Vladislav Suslov,Russia,SPIRAL Team,Active,https://www.twitch.tv/WeakQ_;https://twitter.com/WeakQ2;None;None;None
WEku,Verneri Siren,Finland,,Retired,https://www.twitch.tv/weku;https://twitter.com/WEkuFPS;None;None;None
Wen,Zhang Hong-Qiang,China,,Retired,None;None;None;None;None
WenXx,,China,April,Active,None;None;None;None;None
WeThePeople1,,United States,Absolute Monarchy,Active,https://www.twitch.tv/wethepeople1;https://twitter.com/WeThePeople1_TV;None;http://www.youtube.com/c/WeThePeople1TTV;None
WhysoFriendly,Jacques Schalkwyk,South Africa,,Active,https://www.twitch.tv/WhysoFriendly;https://twitter.com/FriendlyWhyso;None;http://www.youtube.com/channel/UCALYDHXF-lEJGgUiKHYpN2A;None
WiKeD,Matthew Robertson,United States,Built By Gamers,Active,https://www.twitch.tv/its_wiked;https://twitter.com/itsWiKeD;None;http://www.youtube.com/wikedm;None
Willemkh,Antonio Gerard Willem Kleijn Hesselink,Italy,Outplayed,Active,https://www.twitch.tv/willemkh_;https://twitter.com/Willemkh;None;None;None
WILLSTARZ,Taha Güven,Turkey,,Retired,https://www.twitch.tv/willstarzz;https://twitter.com/WILLSTARZapex;None;None;Http://play.eslgaming.com/player/willstarzz
Winghaven,Sergi Torras Aragonés,Spain,,Retired,https://www.twitch.tv/mrwinghaven;https://twitter.com/MrWinghaven;http://facebook.com/Winghahaven;http://www.youtube.com/user/Winghahaven;None
Winner,Oh Han-gyel,South Korea,,Active,https://www.twitch.tv/winner_0420;https://twitter.com/5PM_Winner;None;None;None
WisdoM,,Japan,TEQWING,Active,None;https://twitter.com/Wisdomtw_;None;None;None
wLny,Dominik Wollny,Germany,,Retired,https://www.twitch.tv/wLny;https://twitter.com/_wLny_;None;None;None
Wokka,Yudai Ichise,Japan,Crazy Raccoon,Active,https://www.twitch.tv/iamwokka;https://twitter.com/sprWokka;None;http://www.youtube.com/channel/UCmvmF7CnMl6lLiRPUbKzAMg;None
Wolfx,Tomás Concha,Chile,Xen,Active,https://www.twitch.tv/wolfx_exe;https://twitter.com/Wolfx_exe;None;http://www.youtube.com/channel/UCYW8edb8wkV8g7vsHF0U_xg;None
wqtagashi,,Japan,IGZIST,Active,None;https://twitter.com/wqtagashi_;None;None;None
WreXuu,Timothy Barnard,South Africa,Royalty Esports,Active,https://www.twitch.tv/WreXuu;https://twitter.com/WreXuu;None;http://www.youtube.com/UChc6rYQQ3rJ3i03RJ6VGmaA;None
Wrugb,Anatoly Belousov,Russia,Natus Vincere,Active,https://www.twitch.tv/Wrugb;https://twitter.com/Wrugb;None;None;None
wSerious,Romain Dittmann,France,AllPlanned,Active,https://www.twitch.tv/wserious_;https://twitter.com/wSerious_;None;None;None
Wuy,,China,April,Active,None;None;None;None;None
Wxltzy,Ben Walton,Australia,Sutoraiku,Active,https://www.twitch.tv/wxltzy;https://twitter.com/Wxltzy;None;http://www.youtube.com/wxltzy;None
Xabby,Jakkratorn Khemkhajorn,Thailand,,Active,https://www.twitch.tv/xabbyy_;None;None;None;None
xaniya,Anton Shkuratov,Russia,789,Active,https://www.twitch.tv/xaniya;https://twitter.com/xaniyaWasTaken;None;http://www.youtube.com/channel/UCOFACmjajWtQMiKDPa7RWaw;Http://play.eslgaming.com/player/11922825
xanndr,Aleksandr Skulovets,Russia,FIGVAM,Active,https://www.twitch.tv/xanndr;https://twitter.com/xanndr1;None;http://www.youtube.com/channel/UCI0E5jlZU2zQlgxpxvDXseQ;None
Xargon,Wei Chang,Taiwan,,Retired,https://www.twitch.tv/xargon0731;None;http://facebook.com/Xargonlol/;http://www.youtube.com/user/XargonTW;None
Xathritess,Abbas Vahabzade,Turkey,,Active,https://www.twitch.tv/xathritess;https://twitter.com/xathritess;None;None;None
Xav4ge,Lim Ui-jun,South Korea,,Retired,https://www.twitch.tv/xav4ge;https://twitter.com/DTN_Xav4ge;None;None;None
xB1GWolf,Jonas Hömßen,Germany,,Active,https://www.twitch.tv/xb1gwolf;https://twitter.com/xB1GWolf;None;None;None
Xednim,,United States,,Active,https://www.twitch.tv/Xednim;https://twitter.com/Xednim1;None;http://www.youtube.com/xednim;None
Xekutz,Arif Zikri,Malaysia,Perangai Esport,Inactive,None;None;http://facebook.com/Xekutz;None;None
Xenial,Angello Cadenas,United States,Spacestation Gaming,Active,https://www.twitch.tv/xenialstaken;https://twitter.com/xenial;None;http://www.youtube.com/channel/UCy7YNhd9_rlPZEcoQXhHdaA/featured?view_as=subscriber;None
Xeon,Oleksandr Bakumenko,Ukraine,,Retired,https://www.twitch.tv/xeonzp;https://twitter.com/Xeonzp;None;None;None
Xeratricky,Nelson Medina,United States,FURIA Esports,Active,https://www.twitch.tv/xeratricky;https://twitter.com/xeratricky;None;http://www.youtube.com/xeratricky;None
xeriffer,Franco Samuel Korompai,Slovakia,,Active,https://www.twitch.tv/xeriffer;https://twitter.com/xeriffer;None;http://www.youtube.com/channel/UCIXCww28zXYeZWWJF2AdLQA;None
Xertys,Berke Balkan,Turkey,Team HLDC,Active,https://www.twitch.tv/xertyss;https://twitter.com/xertyss;None;None;None
XiaoKai,Yuan Gao,China,MDY White,Active,https://www.twitch.tv/df_xiaokaicn;https://twitter.com/xiaokaicn;None;None;None
xKiRiNo,Mituki Hirosue,Japan,Donuts Unsold Stuff Gaming,Active,https://www.twitch.tv/xklrino;https://twitter.com/xKiRiNoApex;None;http://www.youtube.com/channel/UCYqTYMZa5rx4S8o1Xlm21YQ;None
Xqkfuu,Gabriel Freville,France,,Active,https://www.twitch.tv/xqkfu;https://twitter.com/Xqkfuu;None;None;Http://play.eslgaming.com/player/10576777
Xron,Dmytro Sakharuk,Ukraine,Natus Vincere,Active,https://www.twitch.tv/xronya;https://twitter.com/Xronyy;None;None;None
xuqiiii,,China,,Retired,None;None;None;None;None
Xzz,,China,,Active,None;None;None;None;None
XzZiE,Dante,Peru,,Active,https://www.twitch.tv/xzzie;https://twitter.com/XzZiE__;http://facebook.com/xzzieTV;http://www.youtube.com/user/OwNTazZiE;None
Y4SO,JC McDonough,United States,,Active,https://www.twitch.tv/casterY4SO;https://twitter.com/castery4so;None;None;None
Y4tagan,Tomas Shein,Russia,,Retired,https://www.twitch.tv/y4tagan;https://twitter.com/y4tagan;None;None;None
Yaga,Emre Yenilmez,Turkey,Team HLDC,Active,https://www.twitch.tv/yagaxd;https://twitter.com/yagaxd;None;None;None
yanlys,Jasper Yue Wei Xiang,Singapore,We Are Trash,Active,https://www.twitch.tv/yanlys;https://twitter.com/justyanlys;http://facebook.com/.;None;None
YanYa,Saul,Mexico,,Active,https://www.twitch.tv/yanya__;https://twitter.com/Yanya______;http://facebook.com/GhanjaMen-115717510284273;http://www.youtube.com/channel/UCA3NexjMA0TPGR0gIm2EWtg;None
Yata,Edward McRowan,United States,,Retired,https://www.twitch.tv/yata_tv;https://twitter.com/yata_tv;None;None;None
Yayolvy,,Japan,Donuts USG,Retired,https://www.twitch.tv/yayoivy;https://twitter.com/Yayoivy_;None;http://www.youtube.com/channel/UC4mlPbR9qTwuXXin6yavDmA/featured;None
yL,,Japan,DeToNator,Active,https://www.twitch.tv/dtn_yl;https://twitter.com/yL_Apex;None;http://www.youtube.com/channel/UC7Q0q42y97J7arLjM5HVi0Q;None
Yogi,Justin Deese,United States,,Retired,https://www.twitch.tv/yogi;https://twitter.com/TheeYogi;None;None;Http://play.eslgaming.com/player/13338465
Yousif,Ahmed Al-Dabboos,Canada,,Retired,https://www.twitch.tv/Yousif;https://twitter.com/YousifFPS;None;None;Http://play.eslgaming.com/player/10812703
Youzi,,Taiwan,,Retired,https://www.twitch.tv/youzi0330;None;None;http://www.youtube.com/channel/UCNlFKgpoGdcwAe7NUXTG2VA;None
Yraz,Zary Syarie,Malaysia,,Inactive,None;None;None;None;None
yubn,Nathan Yoo Rho,United States,,Active,https://www.twitch.tv/yubn;https://twitter.com/_yubn;None;None;None
Yudu,,Japan,DeToNator,Active,None;https://twitter.com/Yudukuuuun;None;http://www.youtube.com/channel/UC-95KeBLhpbSUdU-FJ4R_Zg;None
YufuNa,,Japan,RELATION X,Active,https://www.twitch.tv/yufuna;https://twitter.com/_yfna;None;http://www.youtube.com/YufuNachannel;None
YukaF,Yuga Horie,Japan,GameWith,Active,https://www.twitch.tv/iq200yukaf;https://twitter.com/IQ200YukaF;None;None;None
yukaPEROdator,,Japan,Fascination Colors Destroy,Active,https://www.twitch.tv/yukaperodator;https://twitter.com/perodator;None;http://www.youtube.com/channel/UCM62B_7hp9RKawrKvCBEhOA;None
Yuki,Ming-Liang Oscar Jiang,United Kingdom,Alliance,Active,https://www.twitch.tv/Yuki;https://twitter.com/Alliance_Yuki;None;http://www.youtube.com/channel/UCQsCv8zdzTYoeVopahmP7ZQ;None
YUKIO,Okano Yuji,Japan,Riddle,Active,https://www.twitch.tv/yukiofps14;https://twitter.com/YukioFPS;None;http://www.youtube.com/channel/UCn85IB3kxNMo993oPNDKpuA;None
Yukipedia,,Japan,,Active,https://www.twitch.tv/yukipedia7;https://twitter.com/8pomu_;None;None;None
Yuraah,Yuri Minosian,Russia,,Banned,https://www.twitch.tv/yuraahh;https://twitter.com/Yur4h;None;http://www.youtube.com/c/Yuraah;None
Yus,Jun-Cheng Yu,China,,Retired,None;None;None;None;None
Yuyu,,Taiwan,,Active,https://www.twitch.tv/yu0604yu_;https://twitter.com/Yu0604Yu_;None;http://www.youtube.com/channel/UCDr7-PDgnS3ORzz3GQWXfuQ;None
Z1CKKY,Jirayut Apiwongngam,Thailand,EXO Clan,Active,https://www.twitch.tv/z1ckky;https://twitter.com/Z1CKKY;http://facebook.com/Z1CKKY;None;None
Zach,Zach Mazer,United States,Cloud9,Active,https://www.twitch.tv/zachmazer;https://twitter.com/ZachMazer4;None;http://www.youtube.com/channel/UCxDf9sya7bpHaGMdsDnxXbA;Http://play.eslgaming.com/player/13835396
Zaekownz,Görkem Köksal,Turkey,,Active,https://www.twitch.tv/Zaekownz;None;http://facebook.com/Zaekownz;None;None
Zanmaa,Mikael Nikkinen,Finland,,Active,https://www.twitch.tv/zanmaa;https://twitter.com/zanmaattv;None;None;Http://play.eslgaming.com/player/13605430
Zaphehe,Samuel Lohi,Sweden,,Retired,https://www.twitch.tv/zaphehe;https://twitter.com/Zaphehe;None;None;None
Zaratass,Zirul Iman,Indonesia,NXL WOLFPACK,Active,https://www.twitch.tv/zaratassss;https://twitter.com/Zaratass1;None;http://www.youtube.com/channel/UClQsVKyXHMYUgT5N33txAMw;None
Zarlox,,Japan,TEQWING,Active,None;https://twitter.com/TossiApex;None;http://www.youtube.com/ZarloxApex;None
zBryanxT,William Bryan,Brazil,Digital Gaming,Active,https://www.twitch.tv/dkzeera;https://twitter.com/zbryanxt;http://facebook.com/zBryanxT;http://www.youtube.com/user/10williamb;None
ZDavis,Zach Davis,United States,,Active,https://www.twitch.tv/zdavis;https://twitter.com/itszdavis;None;http://www.youtube.com/channel/UCxsuNxfXCjLQhwJpdNRDrIw;None
Zeder,Choi Dam-ho,South Korea,Crazy Raccoon,Active,https://www.twitch.tv/zedltachi;https://twitter.com/ZedLtachi;None;http://www.youtube.com/channel/UCtVxmotUTQ4cdSO0CWAJnIA;None
ZeemKa,Adrien Marcel,France,,Retired,https://www.twitch.tv/zeemkatv;https://twitter.com/FCG_Zeemka;None;None;None
Zeerocious,Zuhair Taleb,Yemen,,Retired,https://www.twitch.tv/Zeerocious;https://twitter.com/Zeerocious;None;http://www.youtube.com/c/Zeerocious;None
ZELO,Seo Myeong-sung,South Korea,,Active,https://www.twitch.tv/zelo_twitch;None;None;None;None
Zen,Thomas Curr Davey,Australia,,Active,https://www.twitch.tv/xzen_;https://twitter.com/xZen___;None;http://www.youtube.com/channel/UCAP26sGtg0QsCyLI8q5bTcQ;None
Zephyr,Ben Fossitt,United States,,Active,None;https://twitter.com/ZephyrCasts;None;None;None
Zer0,Rhys Perry,Australia,Reignite,Active,https://www.twitch.tv/zer0oce;https://twitter.com/Zer0OCE;None;None;Http://play.eslgaming.com/player/13833315
Zeref,Alessio Colalenti,Italy,,Active,https://www.twitch.tv/zerefttv;None;None;http://www.youtube.com/channel/UCeZEpU_Kh6T2mDFt0IHx7mQ?view_as=subscriber;None
ZerG,Haydin Thomas Gordon,United States,,Retired,https://www.twitch.tv/zerg;https://twitter.com/zerg;None;http://www.youtube.com/channel/UCJBhJ4xEjEe-hkoADf-9TwQ;None
ZeroNothing,Niko Suominen,Finland,Horizon Union,Active,https://www.twitch.tv/ZeroNothing_;https://twitter.com/ZeroNothingg;None;None;None
Zeroplus,Michael,Canada,Kungarna,Active,https://www.twitch.tv/iZeroplus;https://twitter.com/imZeroplus;None;None;None
ziki,Janne Sajomaa,Finland,,Active,https://www.twitch.tv/zikixd;https://twitter.com/zikiiih;None;None;None
Zillach,Lucas,Chile,,Active,https://www.twitch.tv/zillachttv;https://twitter.com/Zillach2;None;None;None
Zipeth,Mark Christensen,Ireland,LVL,Active,https://www.twitch.tv/Zipeth;https://twitter.com/Zipeth;None;http://www.youtube.com/channel/UCB07m2FA_Gm_HYM9pySwy5A/featured?view_as=subscriber;None
Zipman,,Japan,SCARZ,Active,None;https://twitter.com/ZipmanBanana;None;http://www.youtube.com/channel/UCN1_MhyNvC5YfiafYpNcH1A;None
ziun,,Japan,,Active,None;https://twitter.com/ziun99s;None;http://www.youtube.com/channel/UCDHfRQsBDtvzjTezr5vEKrA;None
ZMB,Yoan Simon,France,,Retired,https://www.twitch.tv/zmbttv;https://twitter.com/Zmb_FR;None;None;None
zolden,Camilo Spinelli,Argentina,,Active,https://www.twitch.tv/zoldenfps;https://twitter.com/zoldenfps;http://facebook.com/zoldennn;http://www.youtube.com/c/zoldennn;None
Zoltam,Nicolás Carrasco,Chile,,Active,https://www.twitch.tv/Zoltamttv;https://twitter.com/Wild_Zoltam;None;None;None
zombs,Jared Gitlin,United States,,Retired,https://www.twitch.tv/zombs;https://twitter.com/zombs;None;http://www.youtube.com/zombs;None
Zonda,Jung-Da Lyu,Taiwan,,Retired,https://www.twitch.tv/zondalol;None;http://facebook.com/zondalol;http://www.youtube.com/channel/UCqoKS5St7Gjtxtu2ZkiPJtQ;None
ZOONINENINENINE,Mauro Londra,Argentina,,Retired,https://www.twitch.tv/zoo9;https://twitter.com/ZOONINEE;None;None;None
zSxlem,Salem Hassan Al Talhi,Saudi Arabia,,Active,https://www.twitch.tv/zSxlem;https://twitter.com/SalemMind;None;None;None
zzj,,China,,Retired,None;None;None;None;None
